type,ent_uri,pred,val_pred,val_gold,abs,found,verif,reason
FN,Moissaye_Boguslawski,birthDate,,1887-11-01,"Moissaye Boguslawski (November 1, 1887 – August 30, 1944) was an American pianist, composer, editor and teacher. Sometimes known as Bogie.",TRUE,TRUE,
FN,Moissaye_Boguslawski,deathDate,,1944-08-30,"Moissaye Boguslawski (November 1, 1887 – August 30, 1944) was an American pianist, composer, editor and teacher. Sometimes known as Bogie.",TRUE,TRUE,
FN,Moissaye_Boguslawski,birthYear,,1887,"Moissaye Boguslawski (November 1, 1887 – August 30, 1944) was an American pianist, composer, editor and teacher. Sometimes known as Bogie.",TRUE,TRUE,
FN,Moissaye_Boguslawski,deathYear,,1944,"Moissaye Boguslawski (November 1, 1887 – August 30, 1944) was an American pianist, composer, editor and teacher. Sometimes known as Bogie.",TRUE,TRUE,
FP_new,Muhammad_Yousuf_%28politician%29,birthName,Qari Muhammad Yousaf,,"Qari Muhammad Yousaf (born 1 January 1952) is a Pakistani politician who had been a member of the National Assembly of Pakistan, from June 2013 to May 2018. Previously, he had been a member of the National Assembly from 2002 to 2007.",TRUE,TRUE,
FN,Munawar_Sultana,birthName,,Munawar Sultana,"Munawar Sultana (8 November 1924 – 15 September 2007) was an Indian cinema actress, who acted in Hindi films. She is cited as one of the ""popular"" actresses of the late 1940s to early 1950s period, along with Noor Jehan, Swarnalata and Ragini. Her specialty was playing a selfless woman, enduring the rough treatment meted by her husband and family, but who eventually ""brought her erring husband back home"".",TRUE,TRUE,
FN,Nettie_Stevens,birthName,,Nettie Maria Stevens,"Nettie Maria Stevens (July 7, 1861 – May 4, 1912) was an American geneticist who discovered sex chromosomes. In 1905, soon after the rediscovery of Mendel's paper on genetics in 1900, she observed that male mealworms produced two kinds of sperm, one with a large chromosome and one with a small chromosome. When the sperm with the large chromosome fertilized eggs, they produced female offspring, and when the sperm with the small chromosome fertilized eggs, they produced male offspring. The pair of sex chromosomes that she studied later became known as the X and Y chromosomes.",TRUE,TRUE,
FN,Nicholas_Biwott,birthName,,Nicholas Kipyator Kiprono arap Biwott,"Nicholas Kipyator Kiprono arap Biwott (1940 – 11 July 2017) was a Kenyan businessman, politician and philanthropist. Biwott served as a civil servant, Member of Parliament and government minister, during which time he held eight senior ministerial positions during the presidency of Daniel arap Moi.",TRUE,TRUE,
FP_different,Nicholas_Biwott,birthName,Nicholas Kiprono arap Biwott,Nicholas Kipyator Kiprono arap Biwott,"Nicholas Kipyator Kiprono arap Biwott (1940 – 11 July 2017) was a Kenyan businessman, politician and philanthropist. Biwott served as a civil servant, Member of Parliament and government minister, during which time he held eight senior ministerial positions during the presidency of Daniel arap Moi.",FALSE,FALSE,ICE
FP_new,Nicholas_Biwott,birthDate,1940-07-11,,"Nicholas Kipyator Kiprono arap Biwott (1940 – 11 July 2017) was a Kenyan businessman, politician and philanthropist. Biwott served as a civil servant, Member of Parliament and government minister, during which time he held eight senior ministerial positions during the presidency of Daniel arap Moi.",FALSE,FALSE,MCE
FN,Nina_Etkin,birthName,,Nina Lilian Etkin,"Nina Lilian Etkin (June 13, 1948 – January 26, 2009) was an anthropologist and biologist. Etkin was noted for her work in medical anthropology, ethnobiology, and ethnopharmacology. She studied the relation between food and health for over thirty years. Her work involved complementary and alternative medicines for prevention and treatment in Hawai‘i; the use of ethnomedicines in Indonesia; and health issues in Nigeria. She won numerous grants and awards from national and international agencies and published several books as well as over 80 professional articles in peer reviewed journals.",TRUE,TRUE,
FN,Noa_Raviv,birthYear,,1987,"Noa Raviv (born 1987) is an Israeli fashion designer known for her use of grid patterns and employment of 3D printing in her work. She attended Shenkar College of Engineering and Design, graduating in 2014. She collaborated with the tech printing firm Stratasys on two pieces which were exhibited in 2016 in the exhibition Manus X Machina at the Anna Wintour Costume Center in New York City at the Metropolitan Museum of Art. Raviv's work has been as described as manifesting the aesthetic phenomenon of hypertexture.",TRUE,TRUE,
FN,Onursal_Uraz,birthYear,,1944,Onursal Uraz (born 1944) is a Turkish footballer. He played in four matches for the Turkey national football team from 1965 to 1966.,TRUE,TRUE,
FP_new,Orn-anong_Panyawong,label,Orn-anong,,"Orn-anong (Thai: อรอนงค์ จิตรสุททร), nicknamed Orn (Thai: อร) (born December 27, 1972 in Chiang Mai, Thailand) is Miss Thailand 1992. She competed in Miss Universe 1992 pageant competition held in Thailand.",TRUE,TRUE,
FN,Orn-anong_Panyawong,birthName,,Orn-anong,"Orn-anong (Thai: อรอนงค์ จิตรสุททร), nicknamed Orn (Thai: อร) (born December 27, 1972 in Chiang Mai, Thailand) is Miss Thailand 1992. She competed in Miss Universe 1992 pageant competition held in Thailand.",TRUE,TRUE,
FN,Orn-anong_Panyawong,birthDate,,1972-12-27,"Orn-anong (Thai: อรอนงค์ จิตรสุททร), nicknamed Orn (Thai: อร) (born December 27, 1972 in Chiang Mai, Thailand) is Miss Thailand 1992. She competed in Miss Universe 1992 pageant competition held in Thailand.",TRUE,TRUE,
FN,Orn-anong_Panyawong,birthYear,,1972,"Orn-anong (Thai: อรอนงค์ จิตรสุททร), nicknamed Orn (Thai: อร) (born December 27, 1972 in Chiang Mai, Thailand) is Miss Thailand 1992. She competed in Miss Universe 1992 pageant competition held in Thailand.",TRUE,TRUE,
FN,Otto_Sydow,birthDate,,1896-02-01,Otto Sydow (1 February 1896 – 24 June 1970) was a highly decorated Generalmajor in the Luftwaffe during World War II. He was also a recipient of the Knight's Cross of the Iron Cross. The Knight's Cross of the Iron Cross was awarded to recognise extreme battlefield bravery or successful military leadership. Otto Sydow was captured by Soviet troops in May 1945 and was held until October 1955.,TRUE,TRUE,
FN,Otto_Sydow,deathDate,,1970-06-24,Otto Sydow (1 February 1896 – 24 June 1970) was a highly decorated Generalmajor in the Luftwaffe during World War II. He was also a recipient of the Knight's Cross of the Iron Cross. The Knight's Cross of the Iron Cross was awarded to recognise extreme battlefield bravery or successful military leadership. Otto Sydow was captured by Soviet troops in May 1945 and was held until October 1955.,TRUE,TRUE,
FN,Otto_Sydow,birthYear,,1896,Otto Sydow (1 February 1896 – 24 June 1970) was a highly decorated Generalmajor in the Luftwaffe during World War II. He was also a recipient of the Knight's Cross of the Iron Cross. The Knight's Cross of the Iron Cross was awarded to recognise extreme battlefield bravery or successful military leadership. Otto Sydow was captured by Soviet troops in May 1945 and was held until October 1955.,TRUE,TRUE,
FN,Otto_Sydow,deathYear,,1970,Otto Sydow (1 February 1896 – 24 June 1970) was a highly decorated Generalmajor in the Luftwaffe during World War II. He was also a recipient of the Knight's Cross of the Iron Cross. The Knight's Cross of the Iron Cross was awarded to recognise extreme battlefield bravery or successful military leadership. Otto Sydow was captured by Soviet troops in May 1945 and was held until October 1955.,TRUE,TRUE,
FP_new,Oumar_Ballo_%28football%29,label,Oumar Ballo,,Oumar Ballo (born 2 April 1991) is a Malian footballer.,TRUE,TRUE,
FN,Paola_Gianturco,birthYear,,1939,Paola Gianturco (born 1939) is an American photojournalist and former business executive. Her photojournalistic work has focused on women around the world who have overcome difficult issues.,TRUE,TRUE,
FP_different,Pat_Mountain_%28politician%29,birthName,Pat Ann Mountain,Patricia Ann Mountain,Patricia Ann Mountain is a British politician who served as the Interim Leader of the UK Independence Party (UKIP) from 2019 to 2020. Mountain also served as the Deputy Leader of UKIP from July to September 2020.,FALSE,FALSE,ICE
FN,Pat_Mountain_%28politician%29,birthName,,Patricia Ann Mountain,Patricia Ann Mountain is a British politician who served as the Interim Leader of the UK Independence Party (UKIP) from 2019 to 2020. Mountain also served as the Deputy Leader of UKIP from July to September 2020.,TRUE,TRUE,
FP_new,Pat_Mountain_%28politician%29,birthYear,1929,,Patricia Ann Mountain is a British politician who served as the Interim Leader of the UK Independence Party (UKIP) from 2019 to 2020. Mountain also served as the Deputy Leader of UKIP from July to September 2020.,FALSE,FALSE,FH
FP_new,Patricia_Poleo,birthYear,2017,,"Patricia Poleo (born in Caracas) is a Venezuelan journalist and the winner of the King of Spain Journalism Award for her investigation into the whereabouts of Peruvian dictator Alberto Fujimori's right-hand man, Vladimiro Montesinos. She is the daughter of the journalist Rafael Poleo, wife of the former student leader Nixon Moreno, a political scientist graduated from the University of the Andes, and former director of her father's newspaper, El Nuevo País. She is known for her work and opposition to the current government in Venezuela.",FALSE,FALSE,FH
FP_new,Patricia_Poleo,birthYear,1954,,"Patricia Poleo (born in Caracas) is a Venezuelan journalist and the winner of the King of Spain Journalism Award for her investigation into the whereabouts of Peruvian dictator Alberto Fujimori's right-hand man, Vladimiro Montesinos. She is the daughter of the journalist Rafael Poleo, wife of the former student leader Nixon Moreno, a political scientist graduated from the University of the Andes, and former director of her father's newspaper, El Nuevo País. She is known for her work and opposition to the current government in Venezuela.",FALSE,FALSE,FH
FP_new,Patricia_Poleo,birthYear,2001,,"Patricia Poleo (born in Caracas) is a Venezuelan journalist and the winner of the King of Spain Journalism Award for her investigation into the whereabouts of Peruvian dictator Alberto Fujimori's right-hand man, Vladimiro Montesinos. She is the daughter of the journalist Rafael Poleo, wife of the former student leader Nixon Moreno, a political scientist graduated from the University of the Andes, and former director of her father's newspaper, El Nuevo País. She is known for her work and opposition to the current government in Venezuela.",FALSE,FALSE,FH
FP_new,Patricia_Poleo,birthYear,1957,,"Patricia Poleo (born in Caracas) is a Venezuelan journalist and the winner of the King of Spain Journalism Award for her investigation into the whereabouts of Peruvian dictator Alberto Fujimori's right-hand man, Vladimiro Montesinos. She is the daughter of the journalist Rafael Poleo, wife of the former student leader Nixon Moreno, a political scientist graduated from the University of the Andes, and former director of her father's newspaper, El Nuevo País. She is known for her work and opposition to the current government in Venezuela.",FALSE,FALSE,FH
FP_new,Patricia_Poleo,birthYear,1927,,"Patricia Poleo (born in Caracas) is a Venezuelan journalist and the winner of the King of Spain Journalism Award for her investigation into the whereabouts of Peruvian dictator Alberto Fujimori's right-hand man, Vladimiro Montesinos. She is the daughter of the journalist Rafael Poleo, wife of the former student leader Nixon Moreno, a political scientist graduated from the University of the Andes, and former director of her father's newspaper, El Nuevo País. She is known for her work and opposition to the current government in Venezuela.",FALSE,FALSE,FH
FN,Paul_Germain,birthName,,Paul Lazarus Germain,"Paul Lazarus Germain (born June 6, 1959) is an American writer, director, and producer. Among the shows Germain has written, produced or directed are Rugrats, Recess, ""The Big Splash"" from Even Stevens, Lloyd in Space, and The Tracey Ullman Show. Germain (along with Arlene Klasky and Gábor Csupó) was one of the creators of the award-winning animated series Rugrats for Nickelodeon, and he was a primary creative force for the series. He left the show on its third season to team up with his Rugrats colleague Joe Ansolabehere, to create Disney's Recess and Lloyd in Space. Germain and Ansolabehere formed the television production company Paul & Joe Productions. They also worked on Pound Puppies for Discovery Family and Disney Junior's Goldie & Bear.",TRUE,TRUE,
